year,quarter,country_state_level,location,registeredUsers,app_opens
2023,4,country,india,2108166,186302862
2023,4,country,india,995923,64868903
2023,4,country,india,462088,38873546
2023,4,country,india,18363626,738806624
2023,4,country,india,5001826,287470297
2024,1,country,india,631663,3299001
2024,1,country,india,30638750,1089065562
2024,1,country,india,56028765,3113045884
2024,1,country,india,28238554,4395383187
2024,1,country,india,34008709,1080185103
2024,1,country,india,842135,81407836
2024,1,country,india,8578,645375
2024,1,country,india,589568,59758762
2024,1,country,india,68016876,3226964743
2024,1,country,india,615863,5967100
2024,1,country,india,365452,207128767
2024,1,country,india,108411,28538751
2024,1,country,india,18248263,356852975
2024,1,country,india,33505514,4728118557
2024,1,country,india,130070,16503075
2024,1,country,india,10286964,448478973
2024,1,country,india,6510156,1381009332
2024,1,country,india,10118149,1389086946
2024,1,country,india,17393166,1247351109
2024,1,country,india,26765201,945228349
2024,1,country,india,12553296,173276966
2024,1,country,india,43668141,2186015502
2024,1,country,india,754849,2680802
2024,1,country,india,31082447,933319286
2024,1,country,india,3050141,231634797
2024,1,country,india,31306843,633526507
2024,1,country,india,27381972,2391800188
2024,1,country,india,293821,19584360
2024,1,country,india,398630,46485081
2024,1,country,india,165126,50294364
2024,1,country,india,8394140,1290951432
2024,1,country,india,2195803,342579321
2024,1,country,india,1035050,31168316
2024,1,country,india,482393,143597043
2024,1,country,india,19067147,80302941
2024,1,country,india,5202251,264812749
2024,2,country,india,655486,2882669
2024,2,country,india,31818880,1071832085
2024,2,country,india,58199149,3406733148
2024,2,country,india,29324466,4877924433
2024,2,country,india,35303719,1061281082
2024,2,country,india,876724,97341017
2024,2,country,india,8895,683424
2024,2,country,india,614446,59706780
2024,2,country,india,70597223,3406640277
2024,2,country,india,640724,7489619
2024,2,country,india,379342,204649032
2024,2,country,india,112687,16876883
2024,2,country,india,18932084,495253484
2024,2,country,india,34773619,4962266918
2024,2,country,india,134702,41355640
2024,2,country,india,10677703,502438995
2024,2,country,india,6767874,1728273868
2024,2,country,india,10501982,1583300137
2024,2,country,india,18078622,1439371537
2024,2,country,india,27786576,1034146507
2024,2,country,india,13008410,164717612
2024,2,country,india,45290606,2195010418
2024,2,country,india,782791,3351127
2024,2,country,india,32232171,1007869816
2024,2,country,india,3172766,291406931
2024,2,country,india,32540397,704276274
2024,2,country,india,28439885,2418997443
2024,2,country,india,304650,45285995
2024,2,country,india,414876,60494356
2024,2,country,india,171540,44171046
2024,2,country,india,8704757,1483224382
2024,2,country,india,2279903,425109975
2024,2,country,india,1073516,21359943
2024,2,country,india,500669,132013837
2024,2,country,india,19789096,99756459
2024,2,country,india,5395292,309932840
2024,3,country,india,629332,2673547
2024,3,country,india,32965209,1237507205
2024,3,country,india,67922000,2512362184
2024,3,country,india,31764084,5313772854
2024,3,country,india,29145303,1660426436
2024,3,country,india,916336,134585619
2024,3,country,india,11395,28226
2024,3,country,india,596237,125520994
2024,3,country,india,69641161,4571320472
2024,3,country,india,627815,5429299
2024,3,country,india,548502,292472944
2024,3,country,india,172473,19554846
2024,3,country,india,18527288,701589813
2024,3,country,india,35583171,5335171033
2024,3,country,india,194146,68575933
2024,3,country,india,10978782,719085996
2024,3,country,india,10098778,855216106
2024,3,country,india,11771265,1330121440
2024,3,country,india,17966648,1596145813
2024,3,country,india,31899315,692875087
2024,3,country,india,13271613,127705188
2024,3,country,india,44548391,2731726058
2024,3,country,india,700398,3757821
2024,3,country,india,30776242,1397303246
2024,3,country,india,2953068,277032020
2024,3,country,india,33612828,709864323
2024,3,country,india,29082108,2873083540
2024,3,country,india,312311,18246210
2024,3,country,india,446969,73710120
2024,3,country,india,224952,109786827
2024,3,country,india,10290502,1469220234
2024,3,country,india,4161840,376570012
2024,3,country,india,1114034,49958844
2024,3,country,india,687168,210856966
2024,3,country,india,18444617,111680825
2024,3,country,india,5423770,414813742
2024,4,country,india,646158,30724911
2024,4,country,india,33966610,2229881172
2024,4,country,india,70474113,5080900941
2024,4,country,india,32876660,2492103990
2024,4,country,india,29984431,1866359979
2024,4,country,india,948916,56659293
2024,4,country,india,11769,1797824
2024,4,country,india,616995,32146128
2024,4,country,india,71807805,5042420660
2024,4,country,india,644550,41947714
2024,4,country,india,571272,44407767
2024,4,country,india,178788,18691683
2024,4,country,india,19051114,1381829141
2024,4,country,india,36828375,2764744237
2024,4,country,india,193724,9881580
2024,4,country,india,11308453,774697562
2024,4,country,india,10480927,775169459
2024,4,country,india,12212421,1018664763
2024,4,country,india,18611196,1034390206
2024,4,country,india,33345285,2527843258
2024,4,country,india,13689387,873737766
2024,4,country,india,45917653,3091599006
2024,4,country,india,721216,37265017
2024,4,country,india,31726856,2014592558
2024,4,country,india,3040819,168576863
2024,4,country,india,34750181,1994940763
2024,4,country,india,29861641,2406424143
2024,4,country,india,320748,18490840
2024,4,country,india,463523,25389015
2024,4,country,india,234527,12467831
2024,4,country,india,10651135,869239311
2024,4,country,india,4288583,246569412
2024,4,country,india,1143332,78430745
2024,4,country,india,710879,46627582
2024,4,country,india,18900488,952556492
2024,4,country,india,5575922,354208067
2018,1,state,andaman-&-nicobar-islands,632,0
2018,1,state,andaman-&-nicobar-islands,5846,0
2018,1,state,andaman-&-nicobar-islands,262,0
2018,2,state,andaman-&-nicobar-islands,911,0
2018,2,state,andaman-&-nicobar-islands,8143,0
2018,2,state,andaman-&-nicobar-islands,351,0
2018,3,state,andaman-&-nicobar-islands,1208,0
2018,3,state,andaman-&-nicobar-islands,10474,0
2018,3,state,andaman-&-nicobar-islands,467,0
2018,4,state,andaman-&-nicobar-islands,1553,0
2018,4,state,andaman-&-nicobar-islands,13133,0
2018,4,state,andaman-&-nicobar-islands,536,0
2019,1,state,andaman-&-nicobar-islands,2013,0
2019,1,state,andaman-&-nicobar-islands,15961,0
2019,1,state,andaman-&-nicobar-islands,622,0
2019,2,state,andaman-&-nicobar-islands,2417,6118
2019,2,state,andaman-&-nicobar-islands,18621,43569
2019,2,state,andaman-&-nicobar-islands,693,2953
2019,3,state,andaman-&-nicobar-islands,2662,22064
2019,3,state,andaman-&-nicobar-islands,20518,138190
2019,3,state,andaman-&-nicobar-islands,751,10853
2019,4,state,andaman-&-nicobar-islands,2955,26253
2019,4,state,andaman-&-nicobar-islands,22202,139646
2019,4,state,andaman-&-nicobar-islands,803,11113
2020,1,state,andaman-&-nicobar-islands,3315,30444
2020,1,state,andaman-&-nicobar-islands,24174,151529
2020,1,state,andaman-&-nicobar-islands,879,11613
2020,2,state,andaman-&-nicobar-islands,4100,56992
2020,2,state,andaman-&-nicobar-islands,27626,231071
2020,2,state,andaman-&-nicobar-islands,984,17009
2020,3,state,andaman-&-nicobar-islands,5355,76553
2020,3,state,andaman-&-nicobar-islands,34833,417785
2020,3,state,andaman-&-nicobar-islands,1147,21227
2020,4,state,andaman-&-nicobar-islands,7076,125915
2020,4,state,andaman-&-nicobar-islands,43908,725321
2020,4,state,andaman-&-nicobar-islands,1412,35972
2021,1,state,andaman-&-nicobar-islands,7833,121680
2021,1,state,andaman-&-nicobar-islands,48352,837589
2021,1,state,andaman-&-nicobar-islands,1573,45067
2021,2,state,andaman-&-nicobar-islands,8493,596182
2021,2,state,andaman-&-nicobar-islands,51903,1270226
2021,2,state,andaman-&-nicobar-islands,1699,381815
2021,3,state,andaman-&-nicobar-islands,9263,759314
2021,3,state,andaman-&-nicobar-islands,55873,1771107
2021,3,state,andaman-&-nicobar-islands,1846,591204
2021,4,state,andaman-&-nicobar-islands,10002,171921
2021,4,state,andaman-&-nicobar-islands,59807,1863037
2021,4,state,andaman-&-nicobar-islands,1971,77952
2022,1,state,andaman-&-nicobar-islands,10720,904869
2022,1,state,andaman-&-nicobar-islands,63487,2368756
2022,1,state,andaman-&-nicobar-islands,2081,573782
2022,2,state,andaman-&-nicobar-islands,11379,963824
2022,2,state,andaman-&-nicobar-islands,66959,3404740
2022,2,state,andaman-&-nicobar-islands,2192,811449
2022,3,state,andaman-&-nicobar-islands,11897,1176567
2022,3,state,andaman-&-nicobar-islands,70445,3607286
2022,3,state,andaman-&-nicobar-islands,2300,1284501
2022,4,state,andaman-&-nicobar-islands,12361,313502
2022,4,state,andaman-&-nicobar-islands,73692,3881359
2022,4,state,andaman-&-nicobar-islands,2389,159232
2023,1,state,andaman-&-nicobar-islands,12941,3103047
2023,1,state,andaman-&-nicobar-islands,77052,5450795
2023,1,state,andaman-&-nicobar-islands,2491,2458822
2023,2,state,andaman-&-nicobar-islands,13600,3174229
2023,2,state,andaman-&-nicobar-islands,80112,6884657
2023,2,state,andaman-&-nicobar-islands,2617,4679790
2023,3,state,andaman-&-nicobar-islands,14216,7130284
2023,3,state,andaman-&-nicobar-islands,83305,5950899
2023,3,state,andaman-&-nicobar-islands,2734,7463896
2023,4,state,andaman-&-nicobar-islands,14813,1869462
2023,4,state,andaman-&-nicobar-islands,86348,7452861
2023,4,state,andaman-&-nicobar-islands,2817,523637
2024,1,state,andaman-&-nicobar-islands,15539,9022450
2024,1,state,andaman-&-nicobar-islands,89907,12147903
2024,1,state,andaman-&-nicobar-islands,2965,7368398
2024,2,state,andaman-&-nicobar-islands,16183,6159746
2024,2,state,andaman-&-nicobar-islands,93421,6749599
2024,2,state,andaman-&-nicobar-islands,3083,3967538
2024,3,state,andaman-&-nicobar-islands,21728,9789799
2024,3,state,andaman-&-nicobar-islands,143250,6545536
2024,3,state,andaman-&-nicobar-islands,7495,3219511
2024,4,state,andaman-&-nicobar-islands,22547,2194985
2024,4,state,andaman-&-nicobar-islands,148543,15101583
2024,4,state,andaman-&-nicobar-islands,7698,1395115
2018,1,state,andhra-pradesh,350356,0
2018,1,state,andhra-pradesh,143839,0
2018,1,state,andhra-pradesh,497187,0
2018,1,state,andhra-pradesh,189949,0
2018,1,state,andhra-pradesh,241192,0
2018,1,state,andhra-pradesh,240133,0
2018,1,state,andhra-pradesh,317065,0
2018,1,state,andhra-pradesh,323673,0
2018,1,state,andhra-pradesh,194475,0
2018,1,state,andhra-pradesh,128905,0
2018,1,state,andhra-pradesh,186800,0
2018,1,state,andhra-pradesh,213335,0
2018,1,state,andhra-pradesh,309541,0
2018,2,state,andhra-pradesh,454398,0
2018,2,state,andhra-pradesh,186913,0
2018,2,state,andhra-pradesh,636052,0
2018,2,state,andhra-pradesh,253458,0
2018,2,state,andhra-pradesh,326383,0
2018,2,state,andhra-pradesh,319313,0
2018,2,state,andhra-pradesh,420326,0
2018,2,state,andhra-pradesh,431965,0
2018,2,state,andhra-pradesh,261049,0
2018,2,state,andhra-pradesh,167327,0
2018,2,state,andhra-pradesh,248657,0
2018,2,state,andhra-pradesh,282393,0
2018,2,state,andhra-pradesh,414306,0
2018,3,state,andhra-pradesh,558982,0
2018,3,state,andhra-pradesh,228456,0
2018,3,state,andhra-pradesh,769096,0
2018,3,state,andhra-pradesh,314899,0
2018,3,state,andhra-pradesh,405855,0
2018,3,state,andhra-pradesh,394311,0
2018,3,state,andhra-pradesh,518931,0
2018,3,state,andhra-pradesh,537086,0
2018,3,state,andhra-pradesh,322446,0
2018,3,state,andhra-pradesh,203655,0
2018,3,state,andhra-pradesh,308391,0
2018,3,state,andhra-pradesh,349782,0
2018,3,state,andhra-pradesh,515727,0
2018,4,state,andhra-pradesh,694455,0
2018,4,state,andhra-pradesh,284874,0
2018,4,state,andhra-pradesh,978288,0
2018,4,state,andhra-pradesh,394962,0
2018,4,state,andhra-pradesh,510892,0
2018,4,state,andhra-pradesh,498582,0
2018,4,state,andhra-pradesh,659552,0
2018,4,state,andhra-pradesh,682479,0
2018,4,state,andhra-pradesh,407495,0
2018,4,state,andhra-pradesh,257824,0
2018,4,state,andhra-pradesh,387058,0
2018,4,state,andhra-pradesh,435668,0
2018,4,state,andhra-pradesh,665280,0
2019,1,state,andhra-pradesh,839277,0
2019,1,state,andhra-pradesh,345775,0
2019,1,state,andhra-pradesh,1174517,0
2019,1,state,andhra-pradesh,474260,0
2019,1,state,andhra-pradesh,612162,0
2019,1,state,andhra-pradesh,599422,0
2019,1,state,andhra-pradesh,802394,0
2019,1,state,andhra-pradesh,833694,0
2019,1,state,andhra-pradesh,491908,0
2019,1,state,andhra-pradesh,313334,0
2019,1,state,andhra-pradesh,460590,0
2019,1,state,andhra-pradesh,523372,0
2019,1,state,andhra-pradesh,812314,0
2019,2,state,andhra-pradesh,945181,7156762
2019,2,state,andhra-pradesh,392764,3230330
